roundid,matchid,team_initials,coach_name,line_up,shirt_number,player_name,position,event,year,datetime,stage,stadium,city,home_team_name,home_team_goals,away_team_goals,away_team_name,win_conditions,attendance,half_time_home_goals,half_time_away_goals,referee,home_team_initials,away_team_initials,host_country,winner,runners_up,third,fourth,goalsscored,qualifiedteams,matchesplayed,tournament_attendance,total_goals,match_result,is_goal_scorer
201,1093,YUG,SIMONOVIC Bosko (YUG),Starting,Unknown,Djordje VUJADINOVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starting,Unknown,ARAKEN,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starting,Unknown,Aleksandar TIRNANIC,Unknown,G21',1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,1
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starting,Unknown,HERMOGENES,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starting,Unknown,Branislav SEKULIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starting,Unknown,ITALIA,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starting,Unknown,Ljubisa STEFANOVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starting,Unknown,FERNANDO GIUDICELLI,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Dragan TOSIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,CARVALHO LEITE,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Milan STOJANOVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,BENEDICTO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Teofilo SPASOJEVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,OSCARINO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Branislav HRNJICEK,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,BENVENUTTO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Vlastimir PETKOVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,DOCA,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,Unknown,Dragutin NAJDANOVIC,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Win,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,PAMPLONA,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,FORTES,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,MANOELZINHO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,IVAN MARIZ,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,MODERATO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,VELLOSO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,ZE LUIS,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,Unknown,RUSSINHO,Unknown,No Event,1930,1930-07-14 12:45:00,Group 2,Parque Central,Montevideo,Yugoslavia,2,1,Brazil,Normal,24059,2,0,TEJADA Anibal (URU),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,3,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Ion LAPUSNEANU,GK,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Juan VALDIVIESO,GK,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Ladislau RAFFINSKY,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Alejandro VILLANUEVA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Rudolf BUERGER,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Julio LORES,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Adalbert DESU,Unknown,G1',1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,1
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Placido GALINDO,C,R70',1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Alfred EISENBEISSER,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Domingo GARCIA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Nicolae KOVACS,Unknown,G89',1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,1
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Jose Maria LAVALLE,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Constantin STANCIU,Unknown,G79',1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,1
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Mario DE LAS CASAS,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Adalbert STEINER,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Alberto DENEGRI,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Emerich VOGL,C,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Demetrio NEYRA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Rudolf WETZER,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Alberto SORIA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Starting,Unknown,Stefan BARBU,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Starting,Unknown,Luis SOUZA,Unknown,G75',1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,1
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,Unknown,Iosif CZAKO,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Jorge PARDON,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,Unknown,Ilile SUBASEANU,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Jose FLORES,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,Unknown,Samuel ZAUBER,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Antonio MAQUILON,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,Unknown,Corneliu ROBE,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Win,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Lizardo NUE RODRIGUEZ,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Julio QUINTANA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Arturo FERNANDEZ,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Pablo PACHECO,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Carlos CILLONIZ,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Jorge GONGORA,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Jorge SARMIENTO,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Juan Alfonso VALLE,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1098,PER,BRU Francisco (ESP),Substitute,Unknown,Eduardo ASTENGO,Unknown,No Event,1930,1930-07-14 14:50:00,Group 3,Pocitos,Montevideo,Romania,3,1,Peru,Normal,2549,1,0,WARNKEN Alberto (CHI),ROU,PER,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,4,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Angel BOSSIO,GK,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Alex THEPOT,GK,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Francisco VARALLO,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Alex VILLAPLANE,C,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Pedro SUAREZ,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Lucien LAURENT,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Jose DELLA TORRE,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Marcel CAPELLE,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Juan EVARISTO,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Augustin CHANTREL,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Mario EVARISTO,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
201,1085,FRA,CAUDRON Raoul (FRA),Starting,Unknown,Edmond DELFOUR,Unknown,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Loss,0
201,1085,ARG,OLAZAR Francisco (ARG),Starting,Unknown,Manuel FERREIRA,C,No Event,1930,1930-07-15 16:00:00,Group 1,Parque Central,Montevideo,Argentina,1,0,France,Normal,23409,0,0,REGO Gilberto (BRA),ARG,FRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549,1,Win,0
